Country,Job Role/Specialty,Total HC,Jan 2020 Remainder Gap,Feb 2020 Gap,Mar 2020 Gap,Apr 2020 Gap,May 2020 Gap,Jun 2020 Gap,Shortfall,Status
Romania,Package Specialist-Microsoft Business Applications,27,0,-1,-11,-9,-9,-9,-39,GAP
Romania,Package Specialist-Oracle Business Analytics,2,0,0,0,2,2,2,6,GLUT
Romania,Package Specialist-Oracle Data Integration,2,0,-1,-2,-2,-2,-2,-9,GAP
Romania,Package Specialist-Oracle ERP Financials,4,0,0,0,0,0,0,0,GAP
Romania,Package Specialist-Oracle SCM Cloud,2,0,0,0,0,0,0,0,GAP
Romania,Package Specialist-PeopleSoft Financials,1,0,0,0,0,0,0,0,GAP
Romania,Package Specialist-SAP BO Reporting,7,1,1,1,2,2,3,10,GLUT
Romania,Package Specialist-SAP BW Analytics,14,0,1,1,1,1,2,6,GLUT
Romania,Package Specialist-SAP BW HANA Analytics,1,0,0,0,0,0,1,1,GLUT
Romania,Package Specialist-SAP Basis,5,1,-8,-8,-8,-8,-8,-39,GAP
Romania,Package Specialist-SAP CRM,4,0,0,0,0,0,0,0,GAP
Romania,Package Specialist-SAP FIN CO,9,1,1,1,1,2,2,8,GLUT
Romania,Package Specialist-SAP FIN FI,31,2,2,2,2,2,3,13,GLUT
Romania,Package Specialist-SAP FIN PS,1,0,0,0,0,0,0,0,GAP
Romania,Package Specialist-SAP HR,11,0,0,0,0,0,0,0,GAP
Romania,Package Specialist-SAP IS Utilities,1,0,0,0,0,0,0,0,GAP
Romania,Package Specialist-SAP SCM APO,2,0,0,0,0,0,0,0,GAP
Romania,Package Specialist-SAP SCM EWM,1,1,1,1,1,1,1,6,GLUT
Romania,Package Specialist-SAP SCM MM,22,0,-1,0,1,2,3,5,GLUT
Romania,Package Specialist-SAP SCM PLM,1,0,0,0,0,0,0,0,GAP
Romania,Package Specialist-SAP SCM PM,2,0,0,0,0,0,0,0,GAP
Romania,Package Specialist-SAP SCM PP,3,0,0,0,0,0,0,0,GAP
Romania,Package Specialist-SAP SCM SD,40,0,-1,-1,-1,0,0,-3,GAP
Romania,Package Specialist-SAP SRM,5,0,0,1,1,1,1,4,GLUT
Romania,Package Specialist-SAP Security,1,0,-1,-1,-1,-1,-1,-5,GAP
Romania,Package Specialist-SAP Solution Manager,2,0,0,0,0,0,0,0,GAP
Romania,Package Specialist-Siebel,1,-1,-1,-1,-1,-1,-1,-6,GAP
Romania,Package Specialist-Siebel Integration,3,0,0,0,0,0,0,0,GAP
Romania,Position Pending Holding Code-Universal,3,0,0,0,0,0,0,0,GAP
Romania,Project Administrator-Project Support,1,0,-1,-1,-1,-1,-1,-5,GAP
Romania,Project Manager-ADM,190,2,-8,-16,-9,-8,-6,-45,GAP
Romania,Project Manager-AWS Cloud Solutions,1,0,0,0,0,0,0,0,GAP
Romania,Project Manager-Application Automation,1,0,0,0,0,0,0,0,GAP
Romania,Project Manager-Application Operations,1,0,-1,-1,-1,-1,-1,-5,GAP
Romania,Project Manager-Cloud Modernization,,0,0,0,-1,-1,-1,-3,GAP
Romania,Project Manager-Complex Programs.Cognitive Bus Decision Support,1,0,0,0,0,0,0,0,GAP
Romania,Project Manager-Complex Programs.iX,3,0,-1,-1,0,0,2,0,GAP
Romania,Project Manager-Custom Development,2,0,0,0,0,0,0,0,GAP
Romania,Project Manager-Data Platforms,1,0,0,0,0,0,0,0,GAP
Romania,Project Manager-Digital Commerce,1,0,0,0,0,0,0,0,GAP
Romania,Project Manager-IBM Cloud Solutions,4,1,1,1,1,1,1,6,GLUT
Romania,Project Manager-IoT & Industry 4.0,1,-1,-1,-1,-1,-1,-1,-6,GAP
Romania,Project Manager-Microsoft,1,0,-1,-1,-1,-1,-1,-5,GAP
Romania,Project Manager-Office Management,32,1,-2,-6,-7,-6,-6,-26,GAP
Romania,Project Manager-Red Hat Cloud Solutions,6,0,0,0,0,0,0,0,GAP
Romania,Project Manager-SAP,3,-1,-1,-1,-1,-1,-1,-6,GAP
Romania,Project Manager-SAP ADM,1,0,0,0,0,0,0,0,GAP
Romania,Project Manager-Test Services,4,0,0,1,1,1,1,4,GLUT
Romania,Project Manager-iX,3,0,0,2,2,2,2,8,GLUT
Romania,Quality Assurance Professional-Application Services,4,0,0,0,0,0,0,0,GAP
Romania,Quote to Cash Professional-Contract Commercial Manager,1,0,0,0,0,0,0,0,GAP
Romania,Recruitment Professional-Recruiting,0,0,0,0,0,0,0,0,GAP
Romania,Security Consultant-Data & Application Security Services,4,1,0,0,0,0,0,1,GLUT
Romania,Security Consultant-Identity & Access Management,1,0,0,0,0,0,0,0,GAP
Romania,Security Consultant-Risk & Compliance,43,1,-3,-3,-3,-3,-3,-14,GAP
Romania,Student/Intern-Services,0,0,0,0,0,0,0,0,GAP
Romania,Student/Intern-Technical Support Services Solutions,9,0,0,0,1,2,2,5,GLUT
Romania,System Services Representative-Universal,1,0,0,0,0,0,0,0,GAP
Romania,Technical Consultant-IT Infrastructure & Endpoint Security,1,0,0,0,0,0,0,0,GAP
Romania,Technical Consultant-zOS,4,0,0,0,0,0,0,0,GAP
Romania,Technical Support Professional-AMS,314,-4,-27,-48,-48,-41,-41,-209,GAP
Romania,Technical Support Professional-Universal,1,0,0,0,0,0,0,0,GAP
Romania,Test Specialist-Automation,7,1,-3,-5,-10,-10,-10,-37,GAP
Romania,Test Specialist-Custom Applications,120,2,1,0,-1,1,3,6,GLUT
Romania,Test Specialist-Digital,1,0,0,0,1,1,1,3,GLUT
Romania,Test Specialist-Performance and Capacity Management,2,0,0,0,0,0,0,0,GAP
Romania,Test Specialist-Test Management,4,0,0,0,1,1,1,3,GLUT
Romania,Transition Manager-IT Transition Services,2,0,0,0,1,1,1,3,GLUT
Romania,Workforce Management Professional-Performance,2,0,0,0,0,0,0,0,GAP
Romania,Workforce Management Professional-Staffing,0,0,0,0,0,0,0,0,GAP
Slovakia,Application Architect-AIX/UNIX/Linux,1,0,0,0,0,0,0,0,GAP
Slovakia,Application Architect-Business Intelligence,2,0,0,0,0,0,0,0,GAP
Slovakia,Application Architect-Custom Development,1,0,0,1,1,1,1,4,GLUT
Slovakia,Application Architect-Microservices,3,-1,-1,1,1,1,1,2,GLUT
Slovakia,Application Architect-Mobile,4,0,0,0,0,0,-1,-1,GAP
Slovakia,Application Architect-Oracle Applications,3,0,-1,-1,0,1,2,1,GLUT
Slovakia,Application Architect-SAP ADM,3,0,0,0,0,1,1,2,GLUT
Slovakia,Application Consultant-Mobile,4,0,0,0,0,0,1,1,GLUT
Slovakia,Application Database Administrator-Oracle Enterprise Applications,2,0,0,0,0,1,1,2,GLUT
Slovakia,Application Developer-AWS Cloud Modernization,1,0,0,0,0,0,0,0,GAP
Slovakia,Application Developer-Azure Cloud Modernization,3,0,0,1,1,1,1,4,GLUT
Slovakia,Application Developer-Cloud Microservices,,0,0,0,0,0,0,0,GAP
Slovakia,Application Developer-DevOps,1,0,0,0,0,0,0,0,GAP
Slovakia,Application Developer-Experience Front End,22,0,-1,-1,3,7,9,17,GLUT
Slovakia,Application Developer-IBM Cloud Modernization,1,0,0,0,0,0,0,0,GAP
Slovakia,Application Developer-IT Service Management,1,0,0,0,0,0,0,0,GAP
Slovakia,Application Developer-Java & Web Technologies,107,0,-4,-8,-8,-3,1,-22,GAP
Slovakia,Application Developer-Java Full Stack,,0,0,0,0,0,0,0,GAP
Slovakia,Application Developer-Java.Core,0,0,0,0,0,0,0,0,GAP
Slovakia,Application Developer-Microsoft .NET,21,0,0,0,0,3,5,8,GLUT
Slovakia,Application Developer-Microsoft Collaboration,4,0,0,0,0,0,1,1,GLUT
Slovakia,Application Developer-Mobile,5,0,0,0,2,3,3,8,GLUT
Slovakia,Application Developer-Mobile Android,2,0,0,0,1,1,1,3,GLUT
Slovakia,Application Developer-Mobile iOS,6,0,-1,-1,1,1,1,1,GLUT
Slovakia,Application Developer-Oracle Middleware,5,0,-1,-2,-2,1,4,-1,GAP
Slovakia,Application Developer-Oracle eBS,3,0,0,0,1,1,2,4,GLUT
Slovakia,Application Developer-Red Hat Cloud Modernization,1,0,0,0,0,0,0,0,GAP
Slovakia,Application Developer-SAP ABAP,17,1,1,1,1,3,5,12,GLUT
Slovakia,Application Developer-SAP Enterprise Integration,3,0,0,-1,-1,-1,0,-3,GAP
Slovakia,Application Developer-Salesforce,,0,-1,-1,-1,-1,0,-4,GAP
Slovakia,Application Developer-Siebel Conversion,3,0,0,0,0,0,0,0,GAP
Slovakia,Application Developer-zOS,2,0,0,0,0,0,0,0,GAP
Slovakia,Business Analyst-ADM,8,0,-1,-1,-2,-2,-2,-8,GAP
Slovakia,Business Analyst-Business Operations,1,0,-1,-1,-1,-1,-1,-5,GAP
Slovakia,Business Sales & Delivery Executive-Oracle,1,0,0,0,0,0,0,0,GAP
Slovakia,Business Transformation Consultant-Application Automation,1,-1,0,0,0,0,0,-1,GAP
Slovakia,Business Transformation Consultant-Big Data,2,0,0,0,0,0,0,0,GAP
Slovakia,Business Transformation Consultant-Business Intelligence,25,0,-1,0,0,0,4,3,GLUT
Slovakia,Business Transformation Consultant-Cognos Analytics,10,0,0,0,0,0,2,2,GLUT
Slovakia,Business Transformation Consultant-Data Analytics,1,0,0,0,0,0,0,0,GAP
Slovakia,Business Transformation Consultant-IT Service Process,3,0,0,0,0,0,0,0,GAP
Slovakia,Compliance Audit & Risk Assurer-Audit & Peer Review,0,0,0,0,0,0,0,0,GAP
Slovakia,Data Engineer-Advanced Analytics,1,0,0,0,0,0,0,0,GAP
Slovakia,Data Engineer-Big Data,6,0,0,1,1,2,2,6,GLUT
Slovakia,Data Engineer-Business Intelligence,6,0,0,0,0,0,0,0,GAP
Slovakia,Data Engineer-Data Integration,14,-1,-1,0,1,1,3,3,GLUT
Slovakia,Data Engineer-Data Modeling,8,0,0,0,0,3,3,6,GLUT
Slovakia,Data Engineer-Enterprise Content Management,6,0,0,0,1,1,2,4,GLUT
Slovakia,Data Engineer-Master Data Management,1,0,0,0,0,0,0,0,GAP
Slovakia,Data Scientist-Advanced Analytics,3,0,0,0,0,0,1,1,GLUT
Slovakia,Data Scientist-Artificial Intelligence,2,0,0,0,0,0,1,1,GLUT
Slovakia,Designer-UX Design,3,0,0,0,1,2,2,5,GLUT
Slovakia,Functional Manager-Delivery Excellence,0,0,0,0,0,0,0,0,GAP
Slovakia,Measurements & Reporting Analyst-Workforce Management Tools,0,0,0,0,0,0,0,0,GAP
Slovakia,Package Consultant-Microsoft Analytics,1,0,0,0,0,0,0,0,GAP
Slovakia,Package Consultant-Microsoft Business Applications,2,1,0,0,0,0,0,1,GLUT
Slovakia,Package Consultant-Oracle Cloud CX,6,0,-1,-1,0,1,2,1,GLUT
Slovakia,Package Consultant-Oracle ERP Cloud Financials,2,0,0,0,0,0,0,0,GAP
Slovakia,Package Consultant-Oracle SCM,1,0,0,0,0,0,0,0,GAP
Slovakia,Package Consultant-SAP Ariba,4,0,0,0,0,0,0,0,GAP
Slovakia,Package Consultant-SAP BW Analytics,1,0,0,0,0,0,0,0,GAP
Slovakia,Package Consultant-SAP FIN CO,,0,-1,-1,-1,-1,-1,-5,GAP
Slovakia,Package Consultant-SAP FIN FI,1,0,0,0,0,0,0,0,GAP
Slovakia,Package Consultant-SAP HANA Basis,0,0,0,0,0,0,0,0,GAP
Slovakia,Package Consultant-SAP HANA SCM PP,1,0,0,0,0,0,0,0,GAP
Slovakia,Package Consultant-SAP HANA SCM SD,1,0,0,0,0,0,0,0,GAP
Slovakia,Package Consultant-SAP HR,1,0,0,0,0,0,0,0,GAP
Slovakia,Package Consultant-SAP SCM MM,1,0,0,0,0,0,0,0,GAP
Slovakia,Package Consultant-SAP SCM SD,1,0,0,0,-1,-1,-1,-3,GAP
Slovakia,Package Consultant-Salesforce,65,0,-5,-4,2,2,11,6,GLUT
Slovakia,Package Consultant-Siebel,1,0,0,0,0,0,0,0,GAP
Slovakia,Package Specialist-Microsoft Business Applications,3,0,0,0,0,0,0,0,GAP
Slovakia,Package Specialist-Oracle Business Analytics,4,0,0,1,1,1,1,4,GLUT
Slovakia,Package Specialist-Oracle Cloud CX,3,0,0,0,0,0,0,0,GAP
Slovakia,Package Specialist-Oracle Data Integration,1,0,0,0,0,0,0,0,GAP
Slovakia,Package Specialist-Oracle ERP Cloud Financials,1,1,1,1,1,1,1,6,GLUT
Slovakia,Package Specialist-Oracle Enterprise Performance Management,1,-1,0,0,0,0,0,-1,GAP
Slovakia,Package Specialist-Oracle Retail,1,0,0,0,0,0,0,0,GAP
Slovakia,Package Specialist-SAP Ariba,2,0,0,0,0,0,0,0,GAP
Slovakia,Package Specialist-SAP BO Reporting,3,0,0,0,0,0,0,0,GAP
Slovakia,Package Specialist-SAP BW Analytics,7,0,0,0,0,0,0,0,GAP
Slovakia,Package Specialist-SAP BW HANA Analytics,1,0,0,0,0,0,0,0,GAP
Slovakia,Package Specialist-SAP Basis,3,1,1,1,1,1,1,6,GLUT
Slovakia,Package Specialist-SAP CRM,1,0,0,0,0,0,0,0,GAP
Slovakia,Package Specialist-SAP EIM,1,0,0,0,0,0,0,0,GAP
Slovakia,Package Specialist-SAP FIN FI,3,0,0,0,0,0,0,0,GAP
Slovakia,Package Specialist-SAP SCM APO,3,0,0,0,0,0,0,0,GAP
Slovakia,Package Specialist-SAP SCM MM,4,0,0,0,0,1,1,2,GLUT
Slovakia,Package Specialist-SAP SCM SD,2,0,0,0,0,0,0,0,GAP
Slovakia,Package Specialist-SAP SCM WMS,1,0,0,0,0,0,0,0,GAP
Slovakia,Package Specialist-Siebel,17,0,0,0,0,1,3,4,GLUT
Slovakia,Package Specialist-Siebel Integration,4,1,1,1,1,1,2,7,GLUT
Slovakia,Project Manager-ADM,30,-1,0,0,0,1,3,3,GLUT
Slovakia,Project Manager-Data Platforms,1,0,0,0,0,0,0,0,GAP
Slovakia,Project Manager-Microsoft Applications,1,0,0,0,0,0,0,0,GAP
Slovakia,Project Manager-Office Management,5,0,0,0,0,0,0,0,GAP
Slovakia,Project Manager-Oracle Enterprise Applications ADM,1,0,0,0,0,0,0,0,GAP
Slovakia,Project Manager-Salesforce,,0,0,0,-1,-1,-1,-3,GAP
Slovakia,Test Specialist-Automation,,-1,-1,-1,0,-1,-1,-5,GAP
Slovakia,Test Specialist-Cloud Applications,1,0,0,0,0,1,1,2,GLUT
Slovakia,Test Specialist-Custom Applications,11,0,0,0,0,0,1,1,GLUT
Slovakia,Test Specialist-Test Management,6,0,0,0,0,0,0,0,GAP
Slovakia,Transition Manager-IT Transition Services,8,0,0,0,0,1,1,2,GLUT
Slovakia,Workforce Management Professional-Staffing,0,0,0,0,0,0,0,0,GAP
Slovenia,Application Architect-Business Intelligence,2,0,0,0,0,0,0,0,GAP
Slovenia,Application Architect-SAP Enterprise Integration,1,0,1,1,1,1,1,5,GLUT
Slovenia,Application Developer-SAP ABAP,0,0,0,0,0,0,0,0,GAP
Slovenia,Package Consultant-SuccessFactors,1,0,1,1,1,1,1,5,GLUT
Slovenia,Package Specialist-SAP FIN CO,1,0,0,0,0,0,1,1,GLUT
Slovenia,Package Specialist-SAP FIN FI,1,1,1,1,1,1,1,6,GLUT
Slovenia,Package Specialist-SAP SCM MM,1,0,0,0,1,1,1,3,GLUT
Slovenia,Package Specialist-SAP SCM SD,1,0,0,0,0,0,0,0,GAP
South Africa,Application Architect-Custom Development,1,0,0,0,0,0,0,0,GAP
South Africa,Application Architect-IBM Cloud Microservices,1,0,0,0,0,0,0,0,GAP
South Africa,Application Architect-Maximo,,0,0,0,-2,-2,-2,-6,GAP
South Africa,Application Architect-Process Management (BPM),,0,0,-1,-1,-1,-1,-4,GAP
South Africa,Application Architect-SAP Basis,2,0,0,0,0,0,0,0,GAP
South Africa,Application Consultant-DevOps,,0,0,0,-1,-1,-1,-3,GAP
South Africa,Application Developer-AWS Cloud Modernization,1,0,0,0,0,0,0,0,GAP
South Africa,Application Developer-DevOps,,0,0,0,-2,-2,-2,-6,GAP
South Africa,Application Developer-EAI,1,0,0,0,0,0,0,0,GAP
South Africa,Application Developer-Experience Back End,,-1,-1,-1,-1,-1,-1,-6,GAP
South Africa,Application Developer-Experience Front End,,0,0,0,0,0,0,0,GAP
South Africa,Application Developer-IBM Cloud Microservices,7,0,0,2,4,6,6,18,GLUT
South Africa,Application Developer-Java & Web Technologies,2,0,1,1,1,1,1,5,GLUT
South Africa,Application Developer-Java Full Stack,4,0,-3,-3,-3,-3,-3,-15,GAP
South Africa,Application Developer-Maximo,5,0,0,0,5,5,5,15,GLUT
South Africa,Application Developer-Microsoft Collaboration,1,0,0,0,0,0,0,0,GAP
South Africa,Application Developer-Mobile,1,0,1,1,1,1,1,5,GLUT
South Africa,Application Developer-Oracle eBS,,-1,-1,-1,0,0,0,-3,GAP
South Africa,Application Developer-Process Management (BPM),2,1,2,2,1,1,1,8,GLUT
South Africa,Application Developer-RPA,12,4,6,6,8,9,9,42,GLUT
South Africa,Business Transformation Consultant-Cognitive Computing,1,0,0,0,1,1,1,3,GLUT
South Africa,Business Transformation Consultant-IT Service Process,1,0,0,0,0,0,0,0,GAP
South Africa,Business Transformation Consultant-Maximo,1,0,-1,-1,1,1,1,1,GLUT
South Africa,Data Engineer-Big Data,1,0,0,0,1,1,1,3,GLUT
South Africa,Data Engineer-Data Integration,1,0,1,1,1,1,1,5,GLUT
South Africa,Designer-Copy,,0,0,0,0,0,0,0,GAP
South Africa,Designer-UX Design,,0,-1,-1,-1,-1,-1,-5,GAP
South Africa,Designer-Visual Design,,0,-1,0,-1,0,0,-2,GAP
South Africa,Experience Consultant-Research,1,1,1,1,1,1,1,6,GLUT
South Africa,Integration Architect-Hybrid Integration,1,0,0,0,0,0,0,0,GAP
South Africa,Package Consultant-Salesforce,2,1,1,2,2,2,2,10,GLUT
South Africa,Package Consultant-Unica,2,0,-2,-2,0,0,0,-4,GAP
South Africa,Project Manager-ADM,1,0,-1,-1,-1,-1,-1,-5,GAP
South Africa,Project Manager-Azure Cloud Solutions,1,0,0,0,0,0,0,0,GAP
South Africa,Project Manager-Banking & Finance Operations,,0,-1,-1,-1,-1,-1,-5,GAP
South Africa,Project Manager-Complex Programs,,-1,-1,-1,-1,-1,-1,-6,GAP
South Africa,Project Manager-Office Management,2,0,0,0,0,0,0,0,GAP
South Africa,Project Manager-Red Hat Cloud Modernization,1,0,1,1,1,1,1,5,GLUT
South Africa,Test Specialist-Automation,1,-2,-2,-2,-2,-2,-2,-12,GAP
South Africa,Test Specialist-Custom Applications,3,3,3,3,3,3,3,18,GLUT
Sweden,Application Architect-Business Intelligence,3,0,-1,-1,-1,-1,-1,-5,GAP
Sweden,Application Architect-C/4 HANA,1,0,0,0,1,1,1,3,GLUT
Sweden,Application Architect-Custom Development,1,0,0,0,0,0,0,0,GAP
Sweden,Application Architect-DBMS,1,0,0,0,0,0,0,0,GAP
Sweden,Application Architect-EAI,1,0,0,0,0,1,1,2,GLUT
Sweden,Application Architect-Java & Web Technologies,1,0,-2,-2,-2,-2,-2,-10,GAP
Sweden,Application Architect-Microservices,1,0,0,0,0,0,0,0,GAP
Sweden,Application Architect-Microsoft .NET,1,0,0,0,0,0,1,1,GLUT
Sweden,Application Architect-Microsoft Analytics & Cloud,1,0,0,0,0,0,0,0,GAP
Sweden,Application Architect-Oracle Applications,1,0,0,0,0,0,0,0,GAP
Sweden,Application Architect-Oracle Enterprise Applications,1,0,0,0,0,0,0,0,GAP
Sweden,Application Architect-SAP ADM,,-1,-1,-1,-1,-1,-1,-6,GAP
Sweden,Application Architect-SAP HANA Security,1,0,0,0,0,0,0,0,GAP
Sweden,Application Architect-Tririga,1,0,0,0,0,0,0,0,GAP
Sweden,Application Consultant-DevOps,2,0,0,0,0,0,0,0,GAP
Sweden,Application Consultant-EAI,3,0,0,1,1,2,2,6,GLUT
Sweden,Application Consultant-Healthcare Applications,9,0,0,0,0,0,0,0,GAP
Sweden,Application Database Administrator-Oracle Enterprise Applications,2,0,0,0,0,0,1,1,GLUT
Sweden,Application Developer-Cloud Microservices,,-2,-4,-4,-4,-4,-4,-22,GAP
Sweden,Application Developer-Cloud Migration,,0,-2,-2,-2,-2,-2,-10,GAP
Sweden,Application Developer-Cloud Modernization,,0,-1,-1,0,0,0,-2,GAP
Sweden,Application Developer-Cognitive Process Automation,,-1,-1,-1,-1,-1,-1,-6,GAP
Sweden,Application Developer-DBMS,5,0,0,0,0,0,0,0,GAP
Sweden,Application Developer-DevOps,2,0,0,0,0,0,0,0,GAP
Sweden,Application Developer-EAI,5,0,0,0,1,4,4,9,GLUT
Sweden,Application Developer-Healthcare Applications,8,0,0,0,0,0,0,0,GAP
Sweden,Application Developer-IBM Cloud Microservices,2,0,0,0,0,0,0,0,GAP
Sweden,Application Developer-Java & Web Technologies,15,-4,-13,-16,-15,-15,-15,-78,GAP
Sweden,Application Developer-Java Full Stack,,-1,-1,-1,-1,-1,-1,-6,GAP
Sweden,Application Developer-Maximo,,0,0,-5,-5,-5,-5,-20,GAP
Sweden,Application Developer-Microsoft .NET,2,-2,-7,-7,-7,-7,-4,-34,GAP
Sweden,Application Developer-Microsoft Analytics,2,0,0,0,0,0,1,1,GLUT
Sweden,Application Developer-Open Source,4,-1,-1,-1,-1,-1,-1,-6,GAP
Sweden,Application Developer-Oracle Middleware,22,0,0,1,1,2,4,8,GLUT
Sweden,Application Developer-Oracle eBS,2,0,0,0,0,0,0,0,GAP
Sweden,Application Developer-Process Management (BPM),,0,-4,-4,-4,-6,-6,-24,GAP
Sweden,Application Developer-Red Hat Cloud Microservices,,0,-1,-1,-1,-1,-1,-5,GAP
Sweden,Application Developer-Red Hat Cloud Migration,1,0,0,1,1,1,1,4,GLUT
Sweden,Application Developer-SAP Enterprise Integration,2,0,-2,-1,-1,-1,-1,-6,GAP
Sweden,Application Developer-SAP NextGen UX & Mobile,2,0,0,0,0,0,0,0,GAP
Sweden,Application Developer-Tririga,1,0,0,0,0,0,0,0,GAP
Sweden,Application Developer-Web Content Management,,-1,-1,-1,-1,-1,-1,-6,GAP
Sweden,Application Developer-eCommerce,3,-1,-1,-1,-1,-1,0,-5,GAP
Sweden,Application Developer-zOS,1,0,0,0,0,0,0,0,GAP
Sweden,Business Analyst-ADM,3,0,-3,-3,-3,-3,-3,-15,GAP
Sweden,Business Operations Professional-Services,0,0,0,0,0,0,0,0,GAP
Sweden,Business Transformation Consultant-Business Intelligence,1,0,0,0,0,0,0,0,GAP
Sweden,Business Transformation Consultant-Test Services,2,0,0,0,0,1,1,2,GLUT
Sweden,Data Consultant-Data Governance,1,0,0,0,0,0,0,0,GAP
Sweden,Data Engineer-Advanced Analytics,2,0,0,1,1,1,1,4,GLUT
Sweden,Data Engineer-Business Intelligence,9,0,0,1,2,2,3,8,GLUT
Sweden,Data Engineer-Data Integration,18,0,1,2,6,9,10,28,GLUT
Sweden,Data Engineer-Data Modeling,2,0,0,0,1,1,1,3,GLUT
Sweden,Designer-Visual Design,,-1,-1,-1,-1,-1,-1,-6,GAP
Sweden,Functional Manager-Global Delivery,1,0,0,0,0,0,0,0,GAP
Sweden,Infrastructure Specialist-Cloud Application Operations,1,0,0,0,1,1,1,3,GLUT
Sweden,Infrastructure Specialist-System Administration,1,0,0,0,0,0,0,0,GAP
Sweden,Integration Architect-Hybrid Integration,1,0,0,0,0,0,0,0,GAP
Sweden,Package Consultant-SAP HANA FIN FI,1,0,0,0,0,0,0,0,GAP
Sweden,Package Consultant-SAP HANA SCM SD,1,0,0,0,0,0,0,0,GAP
Sweden,Package Consultant-SAP SCM SD,1,0,0,0,0,0,0,0,GAP
Sweden,Package Consultant-Siebel,1,0,0,0,0,0,1,1,GLUT
Sweden,Package Consultant-Sterling,25,0,0,0,1,1,1,3,GLUT
Sweden,Package Consultant-SuccessFactors,1,0,0,0,0,0,1,1,GLUT
Sweden,Package Specialist-Oracle Cloud CX,1,0,0,0,0,0,1,1,GLUT
Sweden,Package Specialist-Oracle Data Integration,1,0,0,0,0,0,0,0,GAP
Sweden,Package Specialist-SAP CRM,1,0,0,0,1,1,1,3,GLUT
Sweden,Package Specialist-SAP SCM MM,1,0,0,0,1,1,1,3,GLUT
Sweden,Package Specialist-SAP SCM SD,1,0,0,0,0,0,0,0,GAP
Sweden,Package Specialist-SAP Security,1,0,0,0,0,0,0,0,GAP
Sweden,People Manager-HR Processes,0,0,0,0,0,0,0,0,GAP
Sweden,Project Administrator-Project Support,3,0,-1,-1,1,1,1,1,GLUT
Sweden,Project Manager-ADM,16,0,-1,0,2,2,2,5,GLUT
Sweden,Project Manager-Complex Programs,1,0,0,0,0,0,0,0,GAP
Sweden,Project Manager-Complex Programs.ADM Innovation,3,0,0,0,1,2,3,6,GLUT
Sweden,Project Manager-Digital Commerce,1,0,0,0,0,1,1,2,GLUT
Sweden,Project Manager-IBM Cloud Modernization,2,0,0,0,0,0,0,0,GAP
Sweden,Project Manager-Office Management,0,0,-2,-2,-1,-1,-1,-7,GAP
Sweden,Project Manager-Test Services,7,0,0,1,2,2,3,8,GLUT
Sweden,Recruitment Professional-Recruiting,0,0,0,0,0,0,0,0,GAP
Sweden,Technical Support Professional-AMS,5,0,0,0,0,0,0,0,GAP
Sweden,Test Specialist-Automation,8,-1,-1,-1,0,1,3,1,GLUT
Sweden,Test Specialist-Custom Applications,21,-1,-4,-4,-2,-2,-1,-14,GAP
Sweden,Test Specialist-Data,5,-1,-1,-1,0,0,1,-2,GAP
Sweden,Test Specialist-Digital,1,0,0,0,0,0,0,0,GAP
Sweden,Test Specialist-Middleware,3,0,0,0,1,1,1,3,GLUT
Sweden,Test Specialist-Packages,7,0,0,0,1,1,2,4,GLUT
Sweden,Test Specialist-Performance and Capacity Management,6,0,0,0,0,0,0,0,GAP
Sweden,Test Specialist-Test Management,1,-1,-1,-1,-1,0,0,-4,GAP
Sweden,Test Specialist-Test Management.SAP,1,0,0,0,0,0,0,0,GAP
Switzerland,Application Architect-Business Intelligence,,0,0,-1,-1,-1,-1,-4,GAP
Switzerland,Application Architect-Java & Web Technologies,,0,0,-1,-1,-1,-1,-4,GAP
Switzerland,Application Consultant-EAI,2,0,0,-2,-2,-2,-2,-8,GAP
Switzerland,Application Developer-Cloud Modernization,,0,-1,-1,-1,-1,-1,-5,GAP
Switzerland,Application Developer-DBMS,4,1,1,-1,0,0,0,1,GLUT
Switzerland,Application Developer-Industry Packages,,0,-1,-1,-1,-1,-1,-5,GAP
Switzerland,Application Developer-Java & Web Technologies,9,0,-7,-13,-13,-12,-12,-57,GAP
Switzerland,Application Developer-Mobile,,0,-1,-1,-1,-1,-1,-5,GAP
Switzerland,Application Developer-Red Hat Cloud Microservices,6,1,1,3,3,3,3,14,GLUT
Switzerland,Application Developer-SAP ABAP,,0,-1,-1,-1,-1,-1,-5,GAP
Switzerland,Application Developer-SAP ABAP HANA,,0,0,0,-6,-6,-6,-18,GAP
Switzerland,Application Developer-zOS,4,1,1,1,1,1,1,6,GLUT
Switzerland,Business Analyst-ADM,4,0,-2,-11,-11,-11,-11,-46,GAP
Switzerland,Business Transformation Consultant-Business Intelligence,,0,0,-3,-3,-3,-3,-12,GAP
Switzerland,Data Engineer-Business Intelligence,,-2,-2,-2,-2,-2,-2,-12,GAP
Switzerland,Data Engineer-Data Integration,2,0,0,0,0,0,0,0,GAP
Switzerland,Data Engineer-Enterprise Content Management,1,1,1,1,1,1,1,6,GLUT
Switzerland,Data Engineer-Master Data Management,,-1,-1,-1,-1,-1,-1,-6,GAP
Switzerland,Functional Manager-Consulting Services,1,0,0,0,0,0,0,0,GAP
Switzerland,Functional Manager-Global Delivery,0,0,0,0,0,0,0,0,GAP
Switzerland,Package Specialist-SAP BW HANA Analytics,,0,0,0,-5,-5,-5,-15,GAP
